State,Repeat,Angle,Weight,Filtered_Weight,Current,Filtered_Current,Inter_Torque,Gravity_Torque,Inter_Force,Motor_Torque,Human_Torque
Flexion,2,101,237.087,235.25885894966012,-188.838,-113.11522780621536,7527.539016308806,2.7221089194988717,2305.5368177066694,0.4787987477516732,-2.4627082529126336
Flexion,2,100,-208.48600000000002,-206.10866565894767,-172.698,-58.08938954649659,-6460.2327338909145,2.7889858755973354,-2019.8649234576874,0.37631789391651327,-3.798836190974929
Flexion,2,98,196.61,198.8051590523895,-185.61,-170.64197692433817,5765.349612519296,2.4247926132506694,1948.2905587134173,0.5859373312687539,-2.445342279547611
Flexion,2,97,95.51857142857143,98.16644423659825,-30.358571428571434,-91.5654946806823,3206.2957297715775,2.796286658871469,962.0311535186629,0.4386642378474211,-2.9205206925334926
Flexion,2,94,124.12799999999999,123.71439896592217,-122.664,-100.72904902810043,3948.4653537245254,2.7859057959209474,1212.4011098660374,0.45573056347531715,-2.8544241768571887
Flexion,2,91,143.15,145.24919271599444,-107.77933333333334,-110.67518869271882,4605.67478282606,2.7922833508774585,1423.4420886167457,0.47425438641796563,-2.814875325457105
Flexion,2,88,333.1511111111111,331.5924335246482,-161.99777777777777,-170.87402656673513,10344.06646519438,2.708587794812925,3249.6058485415524,0.5863695036124581,-2.280550891506048
Flexion,2,87,-155.1,-152.3936084570272,-95.226,-97.79572295397581,-4732.13590979974,2.8281293063198687,-1493.4573628788667,0.4502674979380986,-3.742460816362486
Flexion,2,85,385.78,398.0656486755087,-419.64,-287.4677262388044,11543.903811589753,2.439304690862181,3901.0433570199857,0.803515162308234,-2.1107495956232905
Flexion,2,84,179.8385714285714,177.75974605992138,-100.68285714285715,-135.96275556858933,5670.663673777608,2.8018528945733423,1742.0455113872297,0.5213502876675065,-2.7671010359988246
Flexion,2,81,220.84666666666666,216.26372236173555,-255.72933333333333,-174.015633535558,6806.026288442479,2.758325815681567,2119.3844791450083,0.5922204742611895,-2.6831031044326625
Flexion,2,78,342.9916666666666,341.43215102218375,-97.28833333333334,-229.49182851759898,10690.399192183322,2.781397745205443,3346.035080017401,0.6955400784524302,-2.4285677779350214
Flexion,2,77,-124.645,-129.582185264874,10.759999999999998,-120.90845904595375,-4410.753935556092,2.796326914636831,-1269.9054155957654,0.4933129653781929,-3.7221870863412634
Flexion,2,75,488.40875,490.0965654375115,-436.11625,-353.2925504454366,15067.640363518205,2.5252959323122783,4802.946341287613,0.926108191357701,-1.9737733511552145
Flexion,2,74,-2.1557142857142924,5.689815468855763,-161.4,-144.72513055231767,611.841491383959,2.8804344854019956,55.760191594786484,0.5376694515068274,-3.3581027825303833
Flexion,2,72,647.94,668.756351899967,-403.5,-551.7149045341707,20731.446908898975,2.3001500867775824,6553.812248619676,1.2956526255745555,-1.5627422481858362
Flexion,2,71,261.79785714285714,267.96484794144436,-249.59357142857144,-266.0095125543788,8474.02317311705,2.665829481002148,2626.055509826155,0.7635510994296673,-2.5983627763489685
Flexion,2,68,339.5285714285714,356.0776742717726,-389.47357142857146,-291.9447925001114,11241.27780971056,2.544938539646126,3489.5612078633717,0.8118533101247155,-2.254399065414708
Flexion,2,67,-47.79,-44.44816234102421,-2.69,35.29039706294585,-1644.5820066178958,3.1880447955235924,-435.5919909420373,0.20240613599812318,-3.5517293349263
Flexion,2,65,516.2454545454545,516.2896026247549,-245.52363636363634,-254.320416114963,16189.858524536958,2.5546950030507385,5059.638105722599,0.7417811705824446,-1.7087933924302408
Flexion,2,64,461.9311728395062,462.02915549105046,-87.19253086419754,-73.59196107873011,14522.182125356709,2.5404203924852693,4527.885723812295,0.4051900895524122,-1.5214708905163632
Flexion,2,63,-59.26639344262295,-58.79512962832171,82.41983606557376,85.38727079450986,-1489.0293264779427,2.4118657203057143,-576.1922703575528,0.1091050513285752,-2.666994667937785
Extension,2,63,-49.827500000000015,-59.28307178497084,611.3025,198.4300219372628,-1275.5874811642502,2.4244055399315254,-580.9741034927143,-0.10142727354588882,-2.4480706676992816
Extension,2,64,471.70363636363635,462.4439875293419,632.8836363636364,114.89742666324055,14576.95410313979,2.53351531532122,4531.951077787551,0.0541449441156327,-1.1581493716879099
Extension,2,66,-224.845,-292.9753419399336,-177.54000000000002,312.8400374495286,-8497.506985484011,1.9663312105027313,-2871.1583510113496,-0.3145060097870406,-2.485145980113332
Extension,2,67,418.4653846153846,359.31163126839226,-260.7230769230769,69.24472470587814,11387.141781741811,2.661377471874432,3521.2539864302444,0.13916914409946932,-1.6838494622225133
Extension,2,70,213.28866666666667,189.17770043432003,182.382,40.97119081340989,6100.384485599969,2.6242877516985037,1853.9414642563365,0.19182615007839626,-2.2178705390059674
Extension,2,73,-32.21083333333332,21.330555729390642,-185.38583333333335,44.03542642780862,878.7497152075811,2.6844317815637613,209.0394461480283,0.18611927687033164,-2.784375148390928
Extension,2,74,313.21500000000003,386.8186227908976,-430.4,-255.085693090924,12059.085514563312,2.7814353566177887,3790.822503350797,0.7432064326120152,-2.3420494645650285
Extension,2,76,-415.65000000000003,-319.6336597517988,447.43666666666667,299.30796911172337,-9294.425044823654,2.0374221093888814,-3132.4098655676285,-0.2893037055373806,-2.6595901491100005
Extension,2,77,106.65916666666665,162.13335705201692,191.21416666666667,-79.45704079409326,5071.352583451678,2.889920342549431,1588.9068991097658,0.4161132921069055,-2.808703830201756
Extension,2,80,72.134,56.011596861508345,-215.55866666666668,1.7100989404692768,1897.8930270647022,2.750281173695068,548.9136492427818,0.26494653033773696,-2.8291079751254182
Extension,2,83,103.01666666666667,68.63271650710402,161.0413333333333,15.457277655088868,2300.7185018715163,2.7718922668237553,672.6006217696195,0.23934360165813753,-2.7856124546466003
Extension,2,86,-93.52714285714286,-110.33661975026754,27.28428571428571,163.56839322135406,-3269.747953787163,2.6530898084126595,-1081.2988735526221,-0.03650051204835453,-2.937242038155321
Extension,2,87,251.81375,248.96528224146226,-108.60875,-92.38181484857317,7928.2075655568915,2.9052194993719547,2439.8597659663305,0.44018456339727385,-2.567912485646408
Extension,2,90,74.76933333333334,87.28161177767193,137.19,30.639122935793655,2894.1796885676117,2.792708693938333,855.3597954211849,0.21106873086350458,-2.719955348760718
Extension,2,93,83.04266666666666,90.18775035030295,-111.18666666666667,34.59270077910172,2987.120890462312,2.7888813837326913,883.839953432969,0.20370553484686926,-2.6996504240468355
Extension,2,96,38.51692307692308,31.02169083159371,143.39769230769232,69.21560294143079,952.8881220384624,2.7058377552157538,304.0125701496184,0.1392233808613277,-2.751614731867904
Extension,2,97,482.19499999999994,487.17083317726997,258.24,-83.52870463543948,16563.80832802718,3.2361872737966406,4774.274165137246,0.4236964130585833,-2.035528956781584
Extension,2,99,-183.08,-191.66296013109368,276.17333333333335,207.15972315942713,-6393.0903416774645,2.484729098183696,-1878.2970092847183,-0.11768558533662704,-2.993991514818349
Extension,2,100,164.64916666666667,160.83717217153642,-85.18333333333332,38.368953951218174,5314.917389036719,2.8184808672411723,1576.204287281057,0.1966725906589109,-2.4939381051346063
Extension,2,103,85.78333333333333,84.71451404804972,168.39399999999998,97.3131179652285,2776.5718680619434,2.7211317510389836,830.2022376708874,0.08689419476707591,-2.535737257241345
Extension,2,106,72.20533333333333,76.997231180517,56.310666666666656,117.723109686535,2511.940423794245,2.68452389539685,754.5728655690667,0.04888235442953037,-2.4870690411212286
Extension,2,109,-71.25625,-70.4858209974273,248.1525,174.16769137642174,-2420.8146618155424,2.6382012963173844,-690.7610457747876,-0.056240786060316905,-2.8193613343114015
Extension,2,110,229.47285714285712,230.4860019715793,152.9457142857143,76.12535318979822,7627.1863404796,2.6269644707677613,2258.7628193214773,0.12635456999654576,-2.0053475619862313
Extension,2,112,-359.99,-356.9873031678477,833.9,496.575421622319,-12494.55561087467,3.0375995033934413,-3498.4755710449076,-0.6566972356777796,-3.606199621123862
Extension,2,113,95.83214285714287,95.01299382497311,33.62500000000001,104.26273761876688,3126.7710131670897,2.538915039708308,931.1273394847366,0.07395113059124883,-2.3062346768343076
Extension,2,116,61.988666666666674,61.58867039758332,122.48466666666667,131.15238250349682,1961.3251690657519,2.510069947159697,603.5689698963166,0.023871497926595098,-2.3416011479461907
Extension,2,119,3.573846153846148,6.296586336977199,158.50307692307692,143.54828672366918,48.481332441953015,2.3796148039125615,61.70654610237655,0.00078520085745859,-2.3756456101215924
Extension,2,120,412.04499999999996,406.2117883702844,33.625,77.78469725572411,13811.200804589671,2.823667580471951,3980.8755260287876,0.12326418551426382,-1.5925156250452674
Extension,2,122,-428.04,-431.34604185205495,355.08,383.734803746886,-15097.111464821923,2.7783383662802503,-4227.191210150138,-0.44654136649174436,-3.8123179000960548
Extension,2,123,89.82214285714285,93.09284852947351,142.95428571428573,120.96034855892364,3031.8866639959333,2.313201620101355,912.3099155888405,0.042853277650274524,-2.0587283804327976
Extension,2,126,58.433333333333344,55.24203109527322,127.506,141.12523820950736,1715.827159590851,2.2593487937347754,541.3719047336776,0.0052979186727380445,-2.0963815461199866
Extension,2,129,48.199333333333335,48.37594067372259,133.06533333333334,145.9099859781961,1475.4847263710067,2.1703422830199477,474.0842186024814,-0.0036132592798212015,-2.022033398979923
Extension,2,132,-199.61499999999998,-203.50631438692847,81.37249999999999,176.45570998742568,-7179.525096295477,2.1188664663464944,-1994.3618809918992,-0.06050202238605351,-2.762435350777012
Extension,2,133,130.13454545454545,122.76706786281703,222.0472727272727,146.60933888795873,4038.2097567238598,2.02689799223741,1203.117265055607,-0.004915743450735588,-1.6259691466388553
Extension,2,136,15.229333333333328,17.78756795678978,97.55733333333335,164.77293004321282,449.8131079509351,1.939978470497877,174.31816597653986,-0.03874385746359993,-1.8571230153219986
Extension,2,139,-4.349333333333334,-3.1513974399080706,267.386,170.35216741853566,-227.3652402645234,1.8321817539985308,-30.883694911099095,-0.049134703438056926,-1.8053439641786475
Extension,2,142,-283.3983333333333,-279.3608011824272,-9.863333333333335,138.3606104371933,-9465.321381307787,1.7304001465812975,-2737.735851587787,0.010446798246473599,-2.6690778958813866
Extension,2,143,144.31444444444443,145.48572977226775,165.58444444444447,185.3129269885991,4817.817329435841,1.6735015366834216,1425.760151768224,-0.07699782126147048,-1.1240372262717502
Extension,2,146,-46.946,-45.00919019861924,230.802,157.44572428956923,-1527.4595867428084,1.5616628831113741,-441.09006394646855,-0.02509757190743822,-1.68635792867366
Extension,2,149,-62.87066666666667,-65.49089840895057,69.76066666666667,154.18004441384127,-2163.351519032766,1.4383513095105707,-641.8108044077156,-0.01901552622487579,-1.6314880977269843
Extension,2,152,-122.99416666666666,-128.10988041770335,204.88833333333332,174.1077760853526,-4314.700709118363,1.3569720035231214,-1255.476828093493,-0.056129199024467225,-1.7239704069745552
Extension,2,153,78.69666666666667,77.16665878987014,145.26,123.77436069153099,2988.3044218382624,1.0904154258425998,756.2332561407275,0.0376124239863839,-0.8349752905151018
Extension,2,155,-331.86,-320.6949403018245,153.33,369.90701960192,-9620.848209054735,1.012390256944398,-3142.8104149578803,-0.4207883171854194,-1.535084862659952
Extension,2,156,-98.43714285714286,-94.5078809312959,189.06857142857143,169.87466553400074,-3167.4980883927465,1.147436347003112,-926.1772331266999,-0.048245397570437665,-1.4098164046713717
Extension,2,159,-131.46666666666667,-131.78809112420683,216.814,203.57829028171525,-4347.31451210294,1.000817288324014,-1291.523293017227,-0.11101547705896891,-1.3161277352920382
Extension,2,162,-152.58133333333336,-152.6855794198507,227.39466666666667,224.32488685960547,-5067.313288648885,0.8629944467656085,-1496.318678314537,-0.14965421476325597,-1.2102739169481134
Extension,2,165,-167.445,-159.16251072267548,258.9125,251.00750632737302,-5451.831979624036,0.7869727097862053,-1559.7926050822198,-0.19934828053484854,-1.122266516885547
Extension,2,166,-184.43,-187.21211903983584,187.91571428571427,252.99123904030148,-6098.772462559033,0.6070718212282057,-1834.6787665903914,-0.20304281075249114,-1.0021142877870914
Extension,2,169,-190.982,-191.439752936841,257.702,288.7849540453145,-6433.751774878944,0.5328739402697159,-1876.1095787810418,-0.26970550216543354,-0.8941039645653648
Extension,2,172,-205.91266666666667,-211.8848950478851,302.1766666666666,318.89804087474397,-7157.554697506097,0.38866992901353214,-2076.471971469274,-0.325788516027511,-0.764797759662292
Extension,2,174,-611.36,-596.7401404847667,1315.41,1105.4686092591492,-20885.904916966836,0.32567884047797513,-5848.053376750714,-1.7907080156482857,-0.583178445436956
Extension,2,175,-220.90272727272725,-225.75319900571583,449.22999999999996,292.70054006067033,-7742.922439030119,0.2573118812111373,-2212.381350256015,-0.27699794169583547,-0.7396352525463312
Extension,2,176,-142.82000000000002,-143.71161612448512,182.92,117.90060521651633,-4340.245053657828,0.14647429441409235,-1408.3738380199543,0.04855178439116847,-0.6206587257768229
Extension,2,177,-644.67,-637.7128303362416,1159.39,1171.4290092572498,-22319.949061768457,0.16306289226565632,-6249.585737295169,-1.913553542856954,-0.43834866193197675
Extension,2,178,-592.8229411764705,-592.3677018445158,918.2394117647059,904.9908389069006,-20789.22055884974,0.11039267363671014,-5805.203478076255,-1.4173355468147224,-0.7317832507032933
Extension,2,179,-291.45105590062116,-291.6881579260775,87.43335403726708,77.94954037808485,-9921.684713557037,0.05094488174674424,-2858.5439476755596,0.1229571794883193,-1.1468869675802835
Extension,2,180,-18.224545454545456,-18.404418414432094,-44.50727272727273,-56.012083041854915,-509.90733123751215,0.0,-180.36330046143453,0.3724490906232638,-0.42245391855847875
Flexion,3,180,-11.49666666666667,-8.668030366744759,-624.9766666666667,-214.3858069902013,-216.0305431027432,0.0,-84.94669759409864,0.6674064228255376,-0.6885917823503489
Flexion,3,179,-289.67272727272723,-288.8560177903312,-585.6863636363637,-186.49519480385155,-9851.121983401441,0.051251888205311055,-2830.7889743452456,0.6154625753306271,-1.6327795298162857
Flexion,3,178,-585.68,-590.9111798923916,61.87,485.42793453065383,-20681.891296233705,0.10873619743391626,-5790.929562945438,-0.6359360072912498,-1.5010009087576797
Flexion,3,176,-252.40133333333333,-233.64987964300354,-64.73933333333333,-156.6491885781812,-8005.53220276879,0.19480951068369984,-2289.7688205014347,0.5598769759411263,-1.539761020379295
Flexion,3,173,-210.94533333333337,-200.4903544888255,-52.186,-115.92850920470033,-6899.946588394361,0.34034557485211164,-1964.8054739904899,0.4840382404866047,-1.5010374360612624
Flexion,3,170,-100.38846153846154,-118.01523669612956,42.21230769230769,-84.19298842026943,-4090.577540280305,0.4733449800736432,-1156.5493196220698,0.4249335840242832,-1.2994271915572435
Flexion,3,169,-438.985,-445.7054585155057,-12.104999999999999,-90.79373495221469,-15416.610813290992,0.6157524691497129,-4367.913493451956,0.4372269022532653,-2.564832454965934
Flexion,3,166,-117.25866666666666,-129.6726050667253,-263.62,-80.62197002667435,-4521.410888177083,0.675617381095234,-1270.7915296539081,0.4182828718205114,-1.5372991994243015
Flexion,3,163,-109.70133333333334,-110.87473757204344,60.794000000000004,-86.59129923412863,-3882.9047546857805,0.8165090016407582,-1086.5724282060257,0.42940023001714056,-1.6266921156295155
Flexion,3,160,-106.484,-103.04193852783682,-177.71933333333334,-90.48622505036165,-3612.6889806968766,0.9551626277676298,-1009.8109975728009,0.4366541917176089,-1.7461005879197184
Flexion,3,157,104.71599999999998,105.70854870372891,-52.724000000000004,-95.76713929399796,2966.120122070811,0.9376397895179778,1035.9437772965434,0.44648943671948804,-1.0932522035844168
Flexion,3,156,-206.76100000000002,-203.01857530775243,-77.47200000000001,-78.0837367118254,-6745.884107661797,1.2158212803386736,-1989.582038015974,0.413555632298765,-2.2909221649009406
Flexion,3,153,-99.32066666666667,-97.15929209306407,-98.09533333333334,-64.87571377672657,-3405.666286570676,1.2678632155880407,-952.1610625120279,0.38895683452171825,-1.9908018272523282
Flexion,3,150,-93.49066666666666,-91.9511210040745,15.243333333333332,-43.59479306240889,-3229.1329529756736,1.3963543469691664,-901.1209858399301,0.34932296443130806,-2.0623470821637193
Flexion,3,147,-68.34642857142858,-68.7709378803398,-78.77857142857142,-45.91324899552712,-2385.70201596213,1.4949277466150874,-673.9551912273301,0.3536408876310184,-2.0825260839720325
Flexion,3,146,-308.41,-304.9574958126999,161.4,161.41053467897527,-11283.427345069897,1.93668943614728,-2988.583458964459,-0.03248168756748593,-3.0107339903978505
Flexion,3,144,244.865,247.5209602186246,225.96,32.92314724028169,6818.907704039667,1.3265999037239307,2425.705410142521,0.20681493358740674,-0.8647084164425048
Flexion,3,143,-124.45846153846153,-125.97336679538526,-41.38461538461539,-43.05811920812601,-4160.663011759519,1.7302986166045644,-1234.5389945947757,0.34832345589936486,-2.486643736939536
Flexion,3,140,-65.07133333333334,-68.26151715065929,-96.30199999999999,-43.661691385219136,-2426.222998104135,1.7951185459274381,-668.9628680764611,0.34944755675845035,-2.382497303357618
Flexion,3,137,-37.512142857142855,-38.367981336517275,-11.720714285714282,-83.74326783869435,-1333.28185485905,1.8719522583894233,-376.0062170978693,0.42409601842519995,-2.426798563498217
Flexion,3,136,-371.55,-375.68532924914905,564.9,223.06616654190483,-13900.357182218515,2.4058558673565185,-3681.716226641661,-0.14730995728391005,-3.62170530503157
Flexion,3,134,138.31333333333333,142.3179797456733,-330.86999999999995,-146.83914712701332,4293.738520030067,1.9604960517141767,1394.7162015075985,0.541606624123334,-2.081030761904
Flexion,3,133,-177.07,-172.2092925375573,-11.76875,-31.72179236173489,-5635.127019584933,2.043732896110994,-1687.6510668680617,0.32721052983926224,-2.9235606168495414
Flexion,3,130,-44.355333333333334,-43.21466274784123,-97.19866666666667,-107.36559969724107,-1575.0741879822283,2.139338976241519,-423.5036949288441,0.4680905638061383,-2.761891554869255
Flexion,3,127,-28.645999999999997,-28.407350360234936,-169.82866666666666,-110.90221817719272,-1083.669110160059,2.23035633219695,-278.3920335303024,0.47467720915271117,-2.811305179493692
Flexion,3,124,202.21,197.64655682019895,-47.747499999999995,-161.59148589492938,6190.45116505654,2.29565752317255,1936.93625683795,0.5690815762697385,-2.2576632125380165
Flexion,3,123,-256.48857142857145,-250.50722504923849,30.358571428571434,-51.89496200433119,-8196.297650640949,2.3648262312474224,-2454.9708054825373,0.3647813095841697,-3.533389774617909
Flexion,3,120,8.066000000000003,5.44369239454019,-145.61866666666666,-115.71995119468053,38.71525859074597,2.418556674320257,53.34818546649387,0.48364981927182715,-2.8984098236371745
Flexion,3,117,21.221333333333334,20.763347916779637,-140.0593333333333,-121.18189413829158,543.8726664178498,2.4883216664566303,203.48080958444046,0.4938222145349075,-2.9288081914714685
Flexion,3,114,147.90272727272725,146.13332694096073,-159.93272727272728,-129.27343663023757,4471.232373063678,2.5617702603481813,1432.1066040214153,0.5088920110095054,-2.6321841562641266
Flexion,3,113,-272.835,-274.3049524926391,-168.125,-88.7983543598235,-8664.498603230306,2.5415960791778778,-2688.188534427863,0.43351067886982164,-3.824803821135479
Flexion,3,111,195.75333333333333,198.79777165660107,-354.18333333333334,-228.39829812342848,6037.278104595196,2.298626393151963,1948.2181622346907,0.6935034728861443,-2.400075125258742
Flexion,3,110,8.341666666666667,7.8756317603081945,83.61416666666666,-83.84441554001634,162.8124325865407,2.7019407879723722,77.18119125102031,0.4242843972509076,-3.1102587395998267
Flexion,3,107,47.339285714285715,48.423107772638524,-213.4707142857143,-125.77720235409262,1407.9735677343706,2.6978116048409073,474.5464561718576,0.5023805777418113,-3.062117140945215
Flexion,3,104,67.76133333333333,70.69620517914272,-62.22866666666667,-112.8432848111029,2092.3620622094872,2.7097533104621845,692.8228107555988,0.4782922774966981,-2.982854961173755
Flexion,3,101,282.9944444444444,283.17732600465445,-242.10000000000002,-147.60599469995844,8822.977025688486,2.677445501871156,2775.137794845614,0.5430348112536402,-2.355241825623226
Flexion,3,100,-200.66666666666666,-203.0052603047565,-64.56,-79.3319398444095,-6574.113173929139,2.846521897426625,-1989.4515509866137,0.4158803024325153,-3.9071024776353624
Flexion,3,98,299.3433333333333,290.76293597790965,-202.64666666666668,-139.92909688706314,8774.940184763635,2.4382005604439683,2849.476772583515,0.528737254550234,-2.106410132413144
Flexion,3,97,59.27916666666667,63.555757799891616,-58.73166666666666,-128.77039725746735,1955.5057759776466,2.8539129410442587,622.8464264389379,0.5079551437837692,-3.1700984752074644
Flexion,3,94,161.715,159.01582224224381,-267.46285714285716,-171.5806549942297,5019.443311516788,2.7381184268549403,1558.3550579739895,0.5876855378044687,-2.8335647208858195
Flexion,3,91,181.95214285714286,179.44069989317038,-87.0407142857143,-198.92894830537222,5681.6531630085055,2.744386585947136,1758.5188589530699,0.6386193634053039,-2.8258261023510385
Flexion,3,90,-284.17,-277.7591153409864,602.56,223.47448776477634,-10277.087267616496,3.4633655472500005,-2722.0393303416668,-0.14807042016611788,-4.32313311844035
Flexion,3,88,347.246,349.6314589663392,-294.017,-230.40543285225903,10931.30762739624,2.77136852989267,3426.3882978701245,0.697241587329797,-2.396615024137132
Flexion,3,87,-193.334,-195.47573566059586,-206.592,-144.8481397179745,-6152.282647961105,2.8281293063198687,-1915.6622094738395,0.5378985454147941,-3.969360685709557
Flexion,3,85,405.545,404.8311895990567,-263.62,-361.23456316467144,12190.242645319353,2.4243112074455415,3967.345658070756,0.9408995015926366,-2.169756263446419
Flexion,3,84,154.9476923076923,152.9078038177591,-220.78692307692307,-213.2994582157022,4862.862269304601,2.832359116030017,1498.4964774140392,0.6653831924033498,-3.020858419631306
Flexion,3,81,206.91666666666666,206.33583012129822,-299.128,-254.4867650437005,6478.517893560569,2.758325815681567,2022.0911351887225,0.7420909810422348,-2.8650912136291553
Flexion,3,78,293.86307692307696,294.1661823295014,-274.7938461538462,-319.3265429586734,9339.888798480808,2.720067971943093,2882.828586829114,0.8628494467623812,-2.666987202192212
Flexion,3,77,-189.055,-187.9177303351891,269.0,53.07309358077546,-6518.8454346678645,2.796326914636831,-1841.5937572848534,0.16928740522954955,-3.604894683821358
Flexion,3,75,495.86375,504.5714718644227,-304.6425,-353.1854518653335,15766.548735184253,2.6479085190959744,4944.800424271342,0.9259087295361165,-2.0276469774150354
Flexion,3,74,-20.214285714285715,-19.849788347588397,-294.7471428571429,-207.81096981502233,-532.172703830878,2.7409824489267014,-194.5279258063663,0.655161358527576,-3.4483321225787087
Flexion,3,72,784.01,770.8812693222005,-306.66,-500.0900429014234,23897.319348988218,2.3001500867775824,7554.636439357566,1.1995057958929283,-1.156129384906896
Flexion,3,71,255.32642857142858,263.417746645354,-263.8121428571429,-280.0019522846773,8279.100439531885,2.665829481002148,2581.493917124469,0.7896108054904785,-2.6435378729061907
Flexion,3,68,359.59785714285715,371.1745741670851,-358.5385714285714,-300.50939165231915,11672.913323627257,2.544938539646126,3637.5108268374343,0.8278041336220587,-2.2280209042478187
Flexion,3,67,-128.62,-117.93851879340669,-5.38,38.401310986971126,-4363.725195356047,3.1880447955235924,-1155.7974841753855,0.19661232848469584,-3.812592386325004
Flexion,3,65,548.9381818181818,546.1107833890982,-365.10636363636365,-280.7416103045202,17052.019975435902,2.5546950030507385,5351.885677213162,0.7909883544350623,-1.67345141928222
Flexion,3,64,523.8251449275361,524.1170285751892,-126.97579710144927,-118.57141719290705,16409.386978730887,2.5677391284650737,5136.346880036855,0.48896042751373925,-1.44748838734867
Flexion,3,63,12.149764705882353,12.440354905971462,70.478,79.05055707713916,505.90368587865123,2.394691287377293,121.91547807852034,0.12090663132813881,-2.4659857142627986
Extension,3,63,32.254000000000005,24.544165892773044,680.0319999999999,234.46750726171786,1175.8593788168907,2.405965091305934,240.53282574917586,-0.16854396604752298,-2.1221087100180833
Extension,3,64,527.454,516.498846215048,541.766,46.13256549847955,16173.599915499984,2.551608138749519,5061.688692907471,0.18221353714204186,-1.1477333195920352
Extension,3,66,-338.52,-396.832332384096,330.87,541.2983047474332,-12301.802303906976,2.0795930994602285,-3888.956857364141,-0.7399897286880477,-2.5459980817620598
Extension,3,67,406.7078571428571,352.6471989866989,-288.0221428571429,29.94344804484999,11158.527257443517,2.6046495108011887,3455.9425500696498,0.21236436504319825,-1.7227361486254298
Extension,3,69,-445.51,-512.194891186767,433.09,485.237180202529,-15878.041626789776,2.1252006635166945,-5019.5099336303165,-0.6355807438906865,-3.04672390863685
Extension,3,70,293.7314285714286,272.962351811578,96.64785714285713,-37.92665920584407,8648.448130743727,2.6589429874852497,2675.0310477534645,0.3387665564665435,-2.1495864945441516
Extension,3,73,63.04642857142857,122.15510991911371,-283.9871428571429,-34.9002442307435,3892.201322933175,2.6334038376072297,1197.1200772073146,0.33313012092068356,-2.58483939263466
Extension,3,74,272.05,335.83345441034186,-110.29,-15.045992867716002,11418.337449951623,3.2091037552904464,3291.1678532213505,0.296153298825991,-2.385500650329617
Extension,3,76,-698.73,-588.1764222538691,295.9,259.25939840446813,-17044.880197662376,2.0884814806230785,-5764.128938087917,-0.21471671421185728,-3.5452965315888636
Extension,3,77,150.79846153846154,189.47147817963238,126.01615384615386,-67.21225152375767,5916.88118396929,2.8171133807305204,1856.8204861603974,0.3933084335324164,-2.630173978250398
Extension,3,80,92.12933333333334,78.49692255881692,-21.878666666666668,-8.540376759653261,2680.1758579100056,2.750281173695068,769.2698410764059,0.2840371527650941,-2.7714828573453234
Extension,3,83,123.50266666666667,95.86878333647157,63.30466666666666,-8.535683656006556,3264.647195182085,2.7718922668237553,939.5140766974214,0.2840284122663746,-2.735768150849225
Extension,3,86,-209.85000000000002,-224.16963782913416,117.6875,177.9370677951883,-6496.229253614201,2.4880521763272703,-2196.862450725515,-0.06326092289127355,-3.061853727643448
Extension,3,87,240.01909090909092,239.00158994195743,-256.77272727272725,-77.84762810397172,7686.5058246692815,2.897307475719586,2342.215581431183,0.41311590048374985,-2.5566346431549363
Extension,3,90,125.75733333333334,127.64817767924426,87.69399999999999,5.114099085169406,4302.66167389116,2.792708693938333,1250.952141256594,0.25860687514452846,-2.629368592670095
Extension,3,93,129.47933333333333,132.15988431164442,-18.65066666666667,30.541888721089283,4458.254383898471,2.7888813837326913,1295.1668662541153,0.21124982115962804,-2.5629257957894267
Extension,3,96,37.769999999999996,36.55890601898046,155.3475,90.71520010042293,1345.4836404994023,2.7308849001806856,358.2772789860085,0.0991822448487138,-2.698120271919077
Extension,3,97,507.1966666666667,506.36960570770793,130.01666666666665,-96.49933593898375,16704.446276324026,2.957622728560388,4962.422135935538,0.4478530895001911,-1.7673292164547574
Extension,3,99,-220.72,-249.39305276031362,250.17,342.1239799807721,-7921.121452064912,2.7420967441364663,-2444.051917051074,-0.3690448142682524,-3.1498485966334284
Extension,3,100,182.11461538461538,180.9530044275148,-135.1207692307692,26.1535095388515,6068.888268801897,2.7527706720870215,1773.339443389645,0.21942279697919653,-2.377038830079224
Extension,3,103,113.98666666666668,113.12780128939932,260.392,73.68192265137449,3874.458434596373,2.7211317510389836,1108.6524526361134,0.130905247565194,-2.4720824156921504
Extension,3,106,95.26599999999999,102.79663159811473,-36.76333333333333,71.94421563091258,3548.645449042848,2.68452389539685,1007.4069896615244,0.1341415762573941,-2.4706622282966464
Extension,3,109,-121.045,-120.08332096683813,129.45625,151.3807065029783,-3779.1176758270763,2.4686073356913045,-1176.8165454750138,-0.013802002026946814,-2.8254101819375417
Extension,3,110,339.5,342.44097364235694,27.284285714285716,-6.771163754999054,11460.794349845715,2.819591878708327,3355.9215416950983,0.2807421469084372,-1.9764140222034896
Extension,3,112,-125.78,-166.80385230914345,290.52,182.99207037366952,-4420.302086192301,1.849314582044252,-1634.677752629606,-0.07267542699999002,-2.2101227150967846
Extension,3,113,108.99428571428572,110.7842682272426,50.53357142857143,94.16305125229296,3783.3231710728865,2.623181116110271,1085.6858286269776,0.09276092095588293,-2.344924770588198
Extension,3,116,95.27266666666668,90.47937220768426,174.67066666666668,128.04739140996688,3188.8929232899413,2.510069947159697,886.6978476353058,0.029654274681646414,-2.2270006499994977
