Number,State,Angle,Weight,Filtered_Weight,Current,Filtered_Current,Inter_Torque,Gravity_Torque,Angle_int,Motion,Inter_Force,Motor_Torque,Human_Torque
12,Extension ,63,791.8671428571428,782.316691055944,11.912857142857144,4.746034757600156,24251.817422734264,2.15491792424167,63,73.27199999999999,7760.298,0.25929236304891123,-0.03591940373550351
12,Extension ,64,1139.125,1144.075319160701,-86.08,-24.96243344929197,35466.33489398174,2.173752209430856,64,73.27199999999999,11163.425000000001,0.31462180980094273,0.9896853559141225
12,Extension ,65,1049.905,1023.8716723469785,12.105,3.025335279120311,31740.02184275633,2.1919243486394397,65,73.27199999999999,10289.069000000001,0.2624970166684712,0.6582115263492314
12,Extension ,66,1193.89,1154.6638505066962,8.07,-7.867599360581116,35794.579365707585,2.2094288064577787,66,73.27199999999999,11700.122000000001,0.2827841631791384,1.0180361924051866
12,Extension ,67,1125.63,1112.0449388096972,-36.315,-1.8020853595313522,34473.39310310061,2.226260250858454,67,73.27199999999999,11031.174000000003,0.2714876691422319,0.8829371277705085
12,Extension ,68,1245.48,1198.3044077146276,16.14,-0.6047827650647495,37147.43663915346,2.2424135548204505,68,73.27199999999999,12205.704000000002,0.26925779684840423,1.1312477898681195
12,Extension ,69,1165.27,1143.8029492721948,-48.42,-33.05566629143209,35457.89142743804,2.2578837978909005,69,73.27199999999999,11419.646,0.3296947544062489,0.889652801626426
12,Extension ,70,1210.35,1192.9560051749959,-26.9,4.715334530097193,36981.636160424874,2.2726662676839022,70,73.27199999999999,11861.43,0.2593495395613814,1.0946438614375198
12,Extension ,71,1152.75,1148.3853706672203,26.9,-25.519834854144925,35599.946490683826,2.2867564613159543,71,73.27199999999999,11296.95,0.3156599215990517,0.8887458140456606
12,Extension ,72,1187.75,1184.1898131265887,32.28,15.13576993977191,36709.884206924246,2.3001500867775824,72,73.27199999999999,11639.95,0.2399423819079678,1.0599174367101123
12,Extension ,73,1153.57,1168.2789090667507,8.07,15.618172974755339,36216.64618106927,2.312843064240724,73,73.27199999999999,11304.986,0.23904394807249518,0.9997527656043298
12,Extension ,74,1156.74,1178.3951996642104,20.174999999999997,-17.333333373909532,36530.25118959052,2.3248315273014835,74,73.27199999999999,11336.052000000001,0.30041327224029984,0.9571491243353227
12,Extension ,76,1129.92,1143.1010803395584,26.9,26.516048929089365,35436.13349052631,2.3466805187222115,76,73.27199999999999,11073.216000000002,0.2187475987916634,0.9096695116623907
12,Extension ,77,1097.54,1126.9328001794465,13.45,-6.559787422741611,34934.91680556284,2.3565343916677373,77,73.27199999999999,10755.892,0.2803484768127988,0.7890621940341946
12,Extension ,78,1146.455,1149.6807381092144,-49.765,-18.316587982571498,35640.10288138564,2.3656704414093,78,73.27199999999999,11235.259,0.3022444987153502,0.8271852535748946
12,Extension ,80,1081.065,1107.736184764812,1.3449999999999989,9.424277838899414,34339.821727709175,2.3817781590671268,80,73.27199999999999,10594.437000000002,0.25057954084423906,0.735228470408295
12,Extension ,81,1116.07,1118.151532723316,37.66,18.36494837627515,34662.6975144228,2.3887449204165545,81,73.27199999999999,10937.486,0.23392831699182834,0.7765762316520083
12,Extension ,82,1121.03,1104.7234190893862,13.45,-14.861034329879002,34246.42599177097,2.3949840469229313,82,73.27199999999999,10986.094000000001,0.29580882958242993,0.6676343007593495
12,Extension ,83,1129.13,1122.7922141407644,5.38,-19.34999238437813,34806.5586383637,2.400493638087884,83,73.27199999999999,11065.474000000002,0.3041691248328896,0.7086946632301202
12,Extension ,84,1103.685,1109.556555883367,12.105,18.13676056239481,34396.25323238438,2.405272015636571,84,73.27199999999999,10816.113,0.23435329701468344,0.7334948978920691
12,Extension ,85,1037.8,1061.061180657231,-112.98,-20.500301954912626,32892.89660037416,2.409317724028902,85,73.27199999999999,10170.44,0.30631147669324155,0.5100620847918218
12,Extension ,86,1082.76,1100.7659244367587,13.45,16.51874747963049,34123.74365753952,2.4126295309029087,86,73.27199999999999,10611.048,0.23736670612360983,0.6963999129551646
12,Extension ,87,1112.09,1097.6350922091772,8.07,0.2379743609119611,34026.68785848449,2.4152064274501357,87,73.27199999999999,10898.482,0.26768823475580844,0.653983565136574
12,Extension ,88,1150.61,1126.5377506326122,37.66,20.751628259330744,34922.67026961098,2.417047628722931,88,73.27199999999999,11275.978,0.22948333259936363,0.7782131262592281
12,Extension ,89,1070.875,1075.821457158228,25.555,5.078566146852146,33350.46517190507,2.4181525738735514,89,73.27199999999999,10494.575,0.2586730521619659,0.5937378083695716
12,Extension ,90,1080.07,1098.760338246832,5.38,13.19219338898849,34061.57048565179,2.418520926325,90,73.27199999999999,10584.686,0.2435621247545586,0.6782159934635986
12,Extension ,91,1065.22,1068.9934828391338,34.97,15.80182348223173,33138.79796801315,2.4181525738735514,91,73.27199999999999,10439.156,0.23870191492209394,0.5929514834947964
12,Extension ,92,1073.1,1082.4144090039335,16.14,9.270339956891195,33554.84667912194,2.417047628722931,92,73.27199999999999,10516.38,0.25086623680534953,0.6226925482093788
12,Extension ,94,1156.43,1114.7822620456418,21.52,19.319858364309802,34558.250123414895,2.4126295309029087,94,73.27199999999999,11333.014000000001,0.2321498799156384,0.7442272680412078
12,Extension ,95,1064.26,1074.5598845318168,9.415,16.910388990994218,33311.35642048632,2.409317724028902,95,73.27199999999999,10429.748000000001,0.23663730775820174,0.6207731441981676
12,Extension ,96,1083.47,1069.1522793648526,10.76,3.6135350751852457,33143.72066031043,2.405272015636571,96,73.27199999999999,10618.006000000001,0.2614015455364934,0.5836151623276927
12,Extension ,97,1084.57,1087.3119148916612,5.38,4.052595767753953,33706.6693616415,2.400493638087884,97,73.27199999999999,10628.786,0.26058383305663035,0.6444176618779385
12,Extension ,99,1023.09,1032.4659764675325,21.52,23.02610469018171,32006.44527049351,2.3887449204165545,99,73.27199999999999,10026.282000000001,0.2252473174102559,0.5247678672390412
12,Extension ,100,1104.52,1094.8370256599833,8.07,17.682651741801514,33939.947795459484,2.3817781590671268,100,73.27199999999999,10824.296,0.2351990353285429,0.7113947384479475
12,Extension ,101,1091.6133333333335,1074.7513630673975,10.76,-3.0131992524305655,33317.29225508932,2.374085885017645,101,73.27199999999999,10697.810666666668,0.2737432637821557,0.6194811337169739
12,Extension ,104,1043.04,1023.7610328433686,16.14,19.318708149285392,31736.592018144427,2.3466805187222115,104,73.27199999999999,10221.792000000001,0.2321520220914148,0.5334639999439321
12,Extension ,105,1056.53,1050.3710013721018,24.21,19.90624247072124,32561.501042535154,2.336111824157878,105,73.27199999999999,10353.994,0.23105779034824692,0.6260228681214091
12,Extension ,106,1013.19,1023.2490720270462,-96.84,-22.43199654435849,31720.72123283843,2.3248315273014835,106,73.27199999999999,9929.262,0.30990909041683085,0.4759995306522254
12,Extension ,107,1080.9,1055.1932813268882,9.415,-4.420036462025784,32710.991721133534,2.3128430642407234,107,73.27199999999999,10592.820000000002,0.27636337613311884,0.6186460700730385
12,Extension ,108,1029.68,1010.2298129053515,16.14,9.684046647803282,31317.124200065897,2.300150086777582,108,73.27199999999999,10090.864000000001,0.25009574395575623,0.5209149687190873
12,Extension ,110,991.085,1002.1202826631582,12.105,6.0355628172860545,31065.728762557905,2.272666267683902,110,73.27199999999999,9712.633000000002,0.2568907288206918,0.5169503319616899
12,Extension ,112,997.63,994.5497104731639,-26.00333333333333,-5.980179183203396,30831.041024668084,2.2424135548204505,112,73.27199999999999,9776.774000000001,0.2792690067100915,0.5018097615950572
12,Extension ,114,927.77,960.0522576696197,37.66,28.979111895402973,29761.61998775821,2.2094288064577787,114,73.27199999999999,9092.146,0.2141603575279104,0.4950287796890521
12,Extension ,115,996.08,1000.3928279893786,21.52,4.907384219287033,31012.177667670738,2.1919243486394393,115,73.27199999999999,9761.584,0.25899186366312327,0.5903395476501321
12,Extension ,116,918.9900000000001,943.5557474842284,-18.830000000000002,-5.640902849128232,29250.22817201108,2.173752209430856,116,73.27199999999999,9006.102000000003,0.2786371339480997,0.416078194158555
12,Extension ,118,937.39,944.1523811504087,21.52,25.373283980819508,29268.72381566267,2.1354272301776005,118,73.27199999999999,9186.422,0.22087589944705419,0.5139782109740992
12,Extension ,119,1008.51,999.859212271999,16.14,17.95884309391359,30995.63558043197,2.1152860642928712,119,73.27199999999999,9883.398000000001,0.23468465287692558,0.689662818164051
12,Extension ,120,893.1833333333334,904.5074569684894,14.346666666666666,-1.0740422337026863,28039.731166023168,2.0945005617817225,120,73.27199999999999,8753.196666666669,0.2701317519309105,0.3851260176763521
12,Extension ,122,962.89,944.6698532698291,32.28,9.156153516518993,29284.765451364703,2.051022067084392,122,73.27199999999999,9436.322,0.25107889915227294,0.5697535214496836
12,Extension ,123,935.4166666666666,924.3768588564327,19.726666666666663,7.519334339418404,28655.682624549412,2.0283423188688805,123,73.27199999999999,9167.083333333334,0.2541273329816913,0.5276928840147417
12,Extension ,124,878.36,874.5058514767833,10.76,-0.2594841661584033,27109.68139578028,2.005044717934049,124,73.27199999999999,8607.928,0.26861470814020527,0.3848921783604189
12,Extension ,125,913.9733333333334,906.6403490037737,-7.173333333333335,-5.901308465721741,28105.850819116986,1.9811363609548298,125,73.27199999999999,8956.938666666667,0.2791221168357027,0.495983976641101
12,Extension ,127,898.9133333333333,911.2503195989839,8.07,3.7291595653059386,28248.7599075685,1.9315166935556174,127,73.27199999999999,8809.350666666667,0.26118620494657097,0.5775541502304393
12,Extension ,128,922.8299999999999,923.5239119965994,-17.933333333333334,-10.392597570158559,28629.24127189458,1.9058204977669906,128,73.27199999999999,9043.734,0.2874867534646039,0.6142622736905929
12,Extension ,130,923.15,938.5749251002882,-35.6425,-6.273080998515237,29095.822678108932,1.8526945161782293,130,73.27199999999999,9046.87,0.2798145109508693,0.7208165038479449
12,Extension ,131,984.9300000000001,960.627510011484,-17.485,-14.918470046150485,29779.452810356004,1.8252809130667302,131,73.27199999999999,9652.314000000002,0.2959157986251614,0.799170034502393
12,Extension ,132,989.6,988.5807974615662,8.07,-13.19996663847979,30646.004721308553,1.797311311707218,132,73.27199999999999,9698.080000000002,0.2927152349971167,0.9153199135469148
12,Extension ,133,939.9266666666666,931.1786852430783,21.52,-18.757608616990026,28866.539242535433,1.7687942319112138,133,73.27199999999999,9211.281333333334,0.30306586141701064,0.7589804133279835
12,Extension ,134,937.9,910.8341250521597,-94.15,-26.366914429546398,28235.857876616952,1.7397383602574752,134,73.27199999999999,9191.42,0.3172375338790088,0.7120158975617308
12,Extension ,135,673.3466666666667,678.4524241139922,2.4658333333333333,-2.186964542744684,21032.025147533757,1.710152547445978,135,73.27199999999999,6598.797333333334,0.27220447325765335,0.0801800996768976
12,Extension ,136,935.985,921.9330625825185,-37.660000000000004,-18.076124425409994,28579.92494005807,1.680045805601909,136,73.27199999999999,9172.653,0.3017966561847587,0.8208907830179231
12,Extension ,137,912.85,918.6388377895072,5.38,12.472585496205747,28477.803971474725,1.6494273055304847,137,73.27199999999999,8945.93,0.2449023320755415,0.8983889611055296
12,Extension ,138,913.14,916.2013193550056,-23.313333333333336,-5.114870021453304,28402.240900005174,1.6183063739234347,138,73.27199999999999,8948.772,0.2776574434057947,0.8893445753397476
12,Extension ,139,971.6800000000001,962.1717630889236,14.795,15.158073907481585,29827.32465575663,1.5866924905180015,139,73.27199999999999,9522.464000000002,0.23990084270153153,1.0984680373614808
12,Extension ,140,887.0575,889.7848344366014,9.415,8.208261101156095,27583.329867534645,1.5545952852093214,140,73.27199999999999,8693.1635,0.2528442666076811,0.8975611010641271
12,Extension ,141,736.265,734.9136977304566,6.052499999999999,0.8894045978846318,22782.32462964416,1.5220245351170638,141,73.27199999999999,7215.397000000001,0.26647500240878086,0.4456833292015999
12,Extension ,142,815.6,835.0260733296182,16.14,-10.951033297067163,25885.808273218165,1.4889901616072272,142,73.27199999999999,7992.880000000001,0.2885267915978811,0.7610136961283203
12,Extension ,143,812.62,807.9547776224412,-11.76875,-3.8691767751357524,25046.598106295678,1.455502227269993,143,73.27199999999999,7963.676,0.275337447717646,0.7253925694638739
12,Extension ,144,894.2633333333333,908.3636149562852,7.173333333333333,-14.786506625815116,28159.27206364484,1.4215709328545658,144,73.27199999999999,8763.780666666667,0.29567002819405686,1.0442403279261763
12,Extension ,145,916.675,920.3547215235036,-41.695,-10.247232082502489,28530.99636722861,1.3872066141619241,145,73.27199999999999,8983.415,0.2872160228448749,1.123512353849344
12,Extension ,146,794.2533333333334,781.8225594239951,-7.173333333333333,-15.528965089707468,24236.499342143845,1.352419738896437,146,73.27199999999999,7783.682666666668,0.297052792722926,0.7273161613663759
12,Extension ,147,961.385,942.4687185645662,9.415,10.911998146124802,29216.530275501555,1.3172209034772973,147,73.27199999999999,9421.573,0.2478087907353039,1.3001332085148003
12,Extension ,148,510.69625,511.3021570329768,0.6725,0.2706322360470921,15850.366868022282,1.281620829810753,148,73.27199999999999,5004.82325,0.2676274122943224,0.0051417801405534425
13,Extension ,62,597.5528571428571,617.9878246293958,2.6900000000000004,4.169690533963981,18848.628651196574,2.224447921293935,62,73.27199999999999,5856.018,0.2603657542049427,-0.6363946103514795
13,Extension ,63,531.53,516.9961521198159,4.7075000000000005,1.7008234684646144,15768.382639654383,2.24475113429164,63,73.27199999999999,5208.994,0.2649638051002999,-0.9633648235798753
13,Extension ,64,909.7766666666666,955.3736074564413,12.553333333333333,11.819532127946815,29138.89502742146,2.2643705743484466,64,73.27199999999999,8915.811333333333,0.24611858736388836,0.3470603238623239
13,Extension ,65,523.34,531.3677138730187,-8.07,-8.80090507271069,16206.71527312707,2.283300265192857,65,73.27199999999999,5128.732000000001,0.2845223641642252,-0.9784867657974889
13,Extension ,66,1207.0133333333333,1170.7498431481333,17.933333333333334,6.893679142849159,35707.87021601806,2.301534440657663,66,73.27199999999999,11828.730666666668,0.25529256155028107,0.9449188968979112
13,Extension ,68,1176.36,1225.871080477238,10.76,4.759708367928602,37389.06795455576,2.3358942417751405,68,73.27199999999999,11528.328,0.2592668971349736,1.071453940320338
13,Extension ,69,1399.605,1359.19634085066,-41.695,-12.944734060345308,41455.488395945125,2.352009401099541,69,73.27199999999999,13716.129,0.292239886445218,1.4211454169764721
13,Extension ,70,1408.74,1372.4838911719492,12.105,15.699260575658426,41860.758680744446,2.3674081155759397,70,73.27199999999999,13805.652000000002,0.2388929294449048,1.498837098390474
13,Extension ,73,1481.13,1444.3253137411393,8.07,-0.6868584508096576,44051.92206910475,2.409259783627226,73,73.27199999999999,14515.074000000002,0.2694106556983602,1.6413474312451424
13,Extension ,74,1433.1066666666666,1408.9146859554428,11.656666666666666,-0.6854927643928098,42971.897921641,2.4217480161261618,74,73.27199999999999,14044.445333333333,0.26940811222579353,1.5229475528135499
13,Extension ,78,1402.15,1390.4892728623643,-57.835,-15.108277545580913,42409.922822302105,2.4642894037750764,78,73.27199999999999,13741.070000000002,0.2962692986393572,1.3984340469703567
13,Extension ,79,1402.1799999999998,1405.9947334044523,20.175,17.284926660649866,42882.8393688358,2.4730556664586296,79,73.27199999999999,13741.364,0.23593976381532575,1.4963745902117247
13,Extension ,80,297.295,261.3204673700533,0.0,1.5645334422369916,7970.2742547866255,2.4810686124291514,80,73.27199999999999,2913.4910000000004,0.26521763345982613,-1.9646693357343066
13,Extension ,81,846.0,847.6472025134644,10.76,10.556752915599846,25853.23967666067,2.488325800865676,81,73.27199999999999,8290.800000000001,0.24847040418266716,-0.2014594440298688
13,Extension ,83,1255.5433333333333,1295.3295678629997,16.14,4.801095608319058,39507.55181982149,2.500564293581574,83,73.27199999999999,12304.324666666667,0.2591898169874059,1.114613269278618
13,Extension ,84,1336.09,1345.2814165616915,12.105,13.915455400455322,41031.083205131596,2.5055418698975087,84,73.27199999999999,13093.682,0.24221511195428447,1.276017790494826
13,Extension ,86,1416.48,1363.5402259718653,18.83,21.67618283849612,41587.976892141894,2.513206101817382,86,73.27199999999999,13881.504,0.22776142984082928,1.3374198561406585
13,Extension ,88,1229.865,1247.3292697178836,20.174999999999997,11.460495290990245,38043.54272639545,2.5178083792319135,88,73.27199999999999,12052.677000000001,0.2467872623495545,0.9662014886784464
13,Extension ,89,1270.565,1269.140930217232,9.415,4.806017712338511,38708.79837162558,2.5189593868189233,89,73.27199999999999,12451.537000000002,0.25918064999534307,1.0178963870089088
13,Extension ,91,1450.89,1409.5457133632876,18.83,19.87004702931527,42991.14425758027,2.5189593868189233,91,73.27199999999999,14218.722000000002,0.23112520122025793,1.4659065139537333
13,Extension ,92,1128.44,1134.5662085712606,10.76,16.16180958649252,34604.26936142345,2.5178083792319135,92,73.27199999999999,11058.712000000001,0.23803147200836108,0.6376797732810827
13,Extension ,93,1218.68,1236.0552238519183,34.97,23.501451956515698,37699.684327483505,2.5158904228220322,93,73.27199999999999,11943.064000000002,0.22436202433226243,0.9568236929995544
13,Extension ,94,1175.35,1201.4518198953879,9.415,-10.352843324847331,36644.28050680933,2.513206101817382,94,73.27199999999999,11518.43,0.2874127146288148,0.792957563610267
13,Extension ,95,1413.48,1371.174058022061,24.21,13.058391461909334,41820.80876967286,2.509756233888144,95,73.27199999999999,13852.104000000001,0.24381131924510213,1.3476528422741094
13,Extension ,97,1140.075,1141.5015146557114,16.14,20.457357538784272,34815.796196999196,2.500564293581574,97,73.27199999999999,11172.735,0.2300313863074771,0.6836676413172998
13,Extension ,99,1133.15,1155.3968297215788,-49.765,-26.536186923951963,35239.60330650816,2.488325800865676,99,73.27199999999999,11104.87,0.31755278922642605,0.6499460115478595
13,Extension ,100,1218.22,1276.999050239574,5.38,2.104275871360192,38948.471032307,2.4810686124291514,100,73.27199999999999,11938.556,0.26421240997324275,1.0742592606986296
13,Extension ,102,1118.4850000000001,1108.7624885057548,8.07,14.436012654709936,33817.25589942552,2.4642894037750764,102,73.27199999999999,10961.153000000002,0.24124561919282383,0.6108049449001713
13,Extension ,103,1132.72,1127.9519415598684,-86.08,-64.93964720792789,34402.53421757599,2.4547724946670257,103,73.27199999999999,11100.656,0.389075904995251,0.5298877651231788
13,Extension ,104,1160.3200000000002,1150.033155894533,-16.139999999999997,-8.245838198088716,35076.011254783254,2.4445078380771843,104,73.27199999999999,11371.136000000002,0.28348860022630235,0.7117852631918169
13,Extension ,105,1091.33,1096.5408762239053,13.45,-2.0593218658098036,33444.496724829114,2.4334985607193858,105,73.27199999999999,10695.034,0.2719667498365879,0.5743194692513014
13,Extension ,107,1088.23,1060.2978760731019,26.9,6.122763454805865,32339.08522022961,2.409259783627226,107,73.27199999999999,10664.654,0.2567283251923123,0.505392832292274
13,Extension ,108,1120.13,1100.5138870186875,24.21,-34.50774004819264,33565.67355406997,2.3960376672591734,108,73.27199999999999,10977.274000000001,0.33239911590497023,0.5632313843191192
13,Extension ,109,1084.28,1079.4699982358454,16.14,-18.48613269447162,32923.83494619329,2.382085694606736,109,73.27199999999999,10625.944000000001,0.30256026104425376,0.5440793451918611
13,Extension ,110,1058.42,1069.092453655877,-65.905,-16.476808011334597,32607.31983650425,2.367408115575939,110,73.27199999999999,10372.516000000001,0.2988180680005417,0.5314595878670099
13,Extension ,112,1071.2233333333334,1067.4644923657988,-61.870000000000005,-21.01537636383361,32557.66701715686,2.3358942417751405,112,73.27199999999999,10497.988666666668,0.30727075813054955,0.5496514932672982
13,Extension ,113,1014.42,1038.114273786215,21.52,-3.0364672667690673,31662.48535047956,2.31906754643638,113,73.27199999999999,9941.316,0.2737865984418696,0.51217501426226
13,Extension ,115,1058.2,1076.2585301166419,-1.793333333333332,-5.636510511990519,32825.88516855757,2.2833002651928567,115,73.27199999999999,10370.36,0.27862895360093115,0.6571904900582999
13,Extension ,116,1102.99,1105.418187515515,24.21,-10.086726324226186,33715.25471922321,2.264370574348447,116,73.27199999999999,10809.302000000001,0.28691709478355254,0.7550493998704549
13,Extension ,118,1138.305,1126.3369661728489,29.59,14.003339725424127,34353.277468271895,2.224447921293935,118,73.27199999999999,11155.389000000001,0.24205143501729678,0.9024063714071172
13,Extension ,120,1060.5225,1054.0955203948997,-16.14,1.051915533096115,32149.913372044437,2.1818151210972614,120,73.27199999999999,10393.1205,0.26617233987923583,0.7048420588491596
13,Extension ,121,1225.23,1191.6277964757194,10.76,11.75242217081799,36344.647792509444,2.1594985202622263,121,73.27199999999999,12007.254,0.24624357384160347,1.1584503540017745
13,Extension ,123,1054.5066666666667,1058.3658730750678,20.62333333333333,10.067856807175694,32280.15912878957,2.1128989043120656,123,73.27199999999999,10334.165333333334,0.24938093080457,0.8033224303754267
13,Extension ,124,1088.5,1088.5140795041864,30.935000000000002,-5.836000506462415,33199.679424877686,2.08863008389138,124,73.27199999999999,10667.300000000001,0.27900048642281305,0.8881458334418411
13,Extension ,126,1044.2866666666666,1053.5247521990452,14.346666666666666,12.608387541898976,32132.50494207088,2.038191378495952,126,73.27199999999999,10234.009333333333,0.24464941253745986,0.8682815449725154
13,Extension ,127,1163.08,1177.3771951511417,-102.22,-23.803528235337755,35910.004452109824,2.0120368576394845,127,73.27199999999999,11398.184,0.3124634492998363,1.1970681894825093
13,Extension ,128,1005.9966666666666,1007.4996584122085,11.656666666666666,2.5210749365887977,30728.73958157236,1.9852694508651412,128,73.27199999999999,9858.767333333333,0.26343615784454794,0.7647543698188821
13,Extension ,129,1102.27,1113.0993906404447,10.76,-8.533999291663815,33949.531414533565,1.957897311784327,129,73.27199999999999,10802.246000000001,0.2840252752837956,1.0873891777673839
13,Extension ,130,1111.39,1108.031141176405,13.45,-12.844261649883183,33794.94980588036,1.9299287782157664,130,73.27199999999999,10891.622000000001,0.2920527652901992,1.0921709438116194
13,Extension ,131,1009.33,1004.3760852062911,-37.66,-4.451384539109768,30633.47059879188,1.9013723696457214,131,73.27199999999999,9891.434000000001,0.27642175920927475,0.8263231538548281
13,Extension ,132,1020.0433333333334,1027.104131326502,-14.346666666666666,-15.414268826530735,31326.676005458314,1.8722367846328745,132,73.27199999999999,9996.424666666668,0.2968391808752232,0.9030215460797649
13,Extension ,133,822.9619999999999,829.1048432472546,7.531999999999999,0.26269764272134777,25287.697719041265,1.8425308981586634,133,73.27199999999999,8065.027599999999,0.2676421897865801,0.36970295198049913
13,Extension ,134,1020.8866666666667,1028.0059889442184,-21.519999999999996,-10.912263827972625,31354.182662798663,1.8122637589238757,134,73.27199999999999,10004.689333333334,0.28845458682243014,0.974076647487955
13,Extension ,135,807.1866666666666,811.467488060774,2.2416666666666667,-2.8693307710674367,24749.75838585361,1.7814445865923265,135,73.27199999999999,7910.4293333333335,0.2734753212068791,0.3722023038370915
13,Extension ,136,890.642,888.499379272928,9.684,4.210816017447717,27099.231067824305,1.7500827689824603,136,73.27199999999999,8728.2916,0.2602891615569233,0.6471548467957516
13,Extension ,137,656.1414285714285,656.0446122464908,2.69,3.012894555199122,20009.36067351797,1.7181878592077293,137,73.27199999999999,6430.186,0.2625201864383483,-0.01846005218299729
13,Extension ,138,1125.36,1109.410671542551,8.07,6.47124145851314,33837.02548204781,1.6857695727666242,138,73.27199999999999,11028.528,0.25607931511827886,1.376429813782071
13,Extension ,140,735.62,718.2066343368093,-7.532000000000001,-1.4732278224214455,21905.302347272685,1.6194025259992681,140,73.27199999999999,7209.076000000001,0.2708752004864327,0.25789863349295655
13,Extension ,141,710.3075,719.0276855371969,0.0,-3.721868601011058,21930.344408884506,1.5854739817183745,141,73.27199999999999,6961.013500000001,0.2750630990127713,0.29009506661382184
14,Extension ,62,223.495,228.34819136387563,0.0,0.29009680169318874,6051.227071142704,1.7610831450659892,62,73.27199999999999,2190.251,0.2675911612280955,-1.4352516391693784
14,Extension ,63,539.465,544.7568960954025,7.3975,8.571476452675485,14436.057746528166,1.7771570867657096,63,73.27199999999999,5286.7570000000005,0.25216780950085693,-0.6136312212491287
14,Extension ,64,699.05,693.4799156572849,21.52,16.697413525560208,18377.21776491805,1.7926896892010935,64,73.27199999999999,6850.69,0.23703395610076042,-0.227534196422053
14,Extension ,65,744.7,721.9889208772253,24.21,17.641618429188114,19132.70640324647,1.8076762209909722,65,73.27199999999999,7298.060000000001,0.23527545631630611,-0.1666741009339238
14,Extension ,67,752.58,722.882368020192,10.76,15.841696247889331,19156.382752535086,1.8359929801921326,67,73.27199999999999,7375.284000000001,0.23862765535243372,-0.19602120243414936
14,Extension ,68,677.5550000000001,695.5885664393858,9.415,10.829461871311892,18433.097010643723,1.849314582044252,68,73.27199999999999,6640.039000000001,0.2479625073924728,-0.28960775843622455
14,Extension ,69,671.86,689.0625774084102,24.21,3.5398864764437112,18260.15830132287,1.8620728647599678,69,73.27199999999999,6584.228000000001,0.261538709667409,-0.3329017375803335
14,Extension ,70,706.79,712.536490470969,-24.21,-0.6156477804112621,18882.21699748068,1.874263942042773,70,73.27199999999999,6926.542,0.2692780319976515,-0.29182901729023464
14,Extension ,71,754.28,744.9591232386866,-2.69,0.9348831383303944,19741.416765825197,1.8858841003724292,71,73.27199999999999,7391.944,0.2663903025695152,-0.2163027310370363
14,Extension ,72,782.16,768.8898226554638,10.76,8.084361139430357,20375.58030036979,1.8969298001361425,72,73.27199999999999,7665.168000000001,0.25307501954610734,-0.15184294872542958
14,Extension ,74,779.23,772.0127180868187,26.9,15.763785351410533,20458.337029300696,1.917284541467682,74,73.27199999999999,7636.454000000001,0.238772757643407,-0.1497797652932783
14,Extension ,76,759.94,751.9859584275498,10.76,19.810952281997366,19927.62789833007,1.9353033669204864,76,73.27199999999999,7447.412000000001,0.2312352600644999,-0.21230588082188062
14,Extension ,77,728.25,716.5268614307532,29.59,19.297765624272863,18987.96182791496,1.9434298389035864,77,73.27199999999999,7136.85,0.23219102572884454,-0.3135378823364784
14,Extension ,78,652.395,670.5230060633984,10.76,11.440938004505332,17768.859660680057,1.950964323331329,78,73.27199999999999,6393.4710000000005,0.24682368610030614,-0.4552581113403764
14,Extension ,79,648.4,659.2943351748808,-5.38,-0.4046686080861095,17471.29988213434,1.9579045251267688,79,73.27199999999999,6354.320000000001,0.2688851015779591,-0.513440375007605
14,Extension ,80,678.13,670.2925175836936,8.07,-7.576940743732292,17762.75171596788,1.964248330237208,80,73.27199999999999,6645.674000000001,0.28224283670104605,-0.5045602536147353
14,Extension ,81,702.59,679.7145340424316,-43.04,-9.57608221350505,18012.43515212444,1.9699938062781563,81,73.27199999999999,6885.3820000000005,0.28596606439260064,-0.489543376343763
14,Extension ,82,678.0699999999999,679.3086639074319,6.725,-1.6538573927532647,18001.67959354694,1.9751392031219535,82,73.27199999999999,6645.086,0.27121160740327266,-0.48098907619689624
14,Extension ,83,680.12,696.1762156407501,14.795,3.6082563943066948,18448.669714479875,1.9796829534308769,83,73.27199999999999,6665.176,0.2614113766220464,-0.43189783847223884
14,Extension ,84,762.77,740.9613253516488,-34.97,1.0115021064890712,19635.475121818694,1.9836236731345656,84,73.27199999999999,7475.146000000001,0.2662476063830471,-0.3242889339768932
14,Extension ,85,778.85,774.3964059621316,13.45,4.356166414028893,20521.504757996485,1.9869601618516237,85,73.27199999999999,7632.7300000000005,0.2600184590430132,-0.23450644893184153
14,Extension ,86,781.13,799.3362465711202,16.14,11.008316293572067,21182.410534134688,1.9896914032552662,86,73.27199999999999,7655.0740000000005,0.24762940653503734,-0.16003592070697953
14,Extension ,88,819.02,809.408957404899,13.45,15.758036106390753,21449.337371229823,1.993335000889566,88,73.27199999999999,8026.396000000001,0.2387834651138821,-0.12865699591698437
14,Extension ,91,809.77,797.0023055334696,21.52,15.29457065967272,21120.561096636942,1.994246247245087,91,73.27199999999999,7935.746,0.23964662933281827,-0.16267334543414774
14,Extension ,93,772.49,758.1886443800503,29.59,10.345696781085275,20091.999076071334,1.991816565382904,93,73.27199999999999,7570.402000000001,0.24886347793776586,-0.2703279908504499
14,Extension ,95,696.57,699.2431775802235,-34.97,6.2879041016030754,18529.944205875923,1.9869601618516237,95,73.27199999999999,6826.386000000001,0.2564207650528958,-0.42621413031190647
