Number,State,Angle,Weight,Filtered_Weight,Current,Filtered_Current,Inter_Torque,Gravity_Torque,Angle_int,Motion,Inter_Force,Motor_Torque,Human_Torque
7,Extension,119,286.7133333333333,286.436550257208,165.88333333333333,75.17200221826586,9738.842708745071,2.9198556423204916,119,74.132,2809.7906666666668,0.12813010353964377,-2.0929315152080115
7,Extension,120,290.755,295.55118955552814,107.60000000000001,192.44049913800933,10048.740444887957,2.8911641722587658,120,74.563,2849.3990000000003,-0.09027230653501839,-1.8154470483433864
7,Extension,123,273.93199999999996,274.7256837398394,-52.72399999999999,61.585902842866915,9340.673247154538,2.7998419997564628,123,75.856,2684.5335999999998,0.15343303591313295,-2.0372678910194923
7,Extension,126,259.58599999999996,260.40567877207593,-11.836000000000007,30.10558911506896,8853.793078250583,2.7008456549474587,126,77.149,2543.9428,0.21206239135513996,-2.0446475363439864
7,Extension,129,248.446,245.78565101580466,90.922,43.520380423206994,8356.712134537358,2.594446479931723,129,78.442,2434.7708000000002,0.18707850540705712,-1.9620114643672237
7,Extension,133,229.238,229.56076875741797,29.052000000000003,80.61776934303518,7805.066137752212,2.44157227967008,133,80.166,2246.5324,0.11798783433695273,-1.7941445858677119
7,Extension,136,206.46800000000002,210.84550681649662,218.96599999999998,113.5456671081884,7168.7472317608845,2.3190675283361677,136,81.459,2023.3864000000003,0.05666247910942468,-1.672716048094855
7,Extension,139,192.768,188.40001917512754,131.272,131.9286133109644,6405.600651954336,2.190206374103494,139,82.752,1889.1264,0.022425835335378064,-1.5844573651092109
7,Extension,143,154.862,160.1290841398667,51.11,150.44394619168708,5444.388860755467,2.009116621361109,143,84.476,1517.6476,-0.012057367150383913,-1.4631470872023489
7,Extension,146,130.834,123.571448070269,222.73199999999997,184.26172707780975,4201.429234389146,1.866825708381175,146,85.769,1282.1732000000002,-0.07504005255105728,-1.3797661905721228
7,Extension,149,87.702,77.65366550483304,238.87199999999999,226.51400721011754,2640.2246271643235,1.7194179558960314,149,87.062,859.4796,-0.15373126165183792,-1.306769102549139
7,Extension,152,10.056000000000001,24.827148042178674,259.316,262.2026175128933,844.123033434075,1.5672973983090546,152,88.355,98.54880000000001,-0.22019820466788131,-1.2643190011293672
7,Extension,156,-32.374,-30.87358030012834,330.87,287.1706344854148,-1049.7017302043637,1.357861333936409,156,90.079,-317.26520000000005,-0.2666989719226689,-1.194102938048951
7,Extension,159,-80.484,-88.0813919974295,244.252,309.40831266053954,-2994.767327912603,1.196385893166136,159,91.372,-788.7432,-0.3081147198471591,-1.1819575272194642
7,Extension,162,-157.424,-147.9324664046309,388.43600000000004,340.31019257267025,-5029.70385775745,1.0316312418224585,162,92.665,-1542.7552000000003,-0.3656667924491135,-1.1592099090176509
7,Extension,165,-203.064,-211.85696045923183,301.28000000000003,383.91354795207235,-7203.136655613882,0.864048960952754,165,93.958,-1990.0272,-0.44687426207943404,-1.1235611087012587
7,Extension,169,-282.922,-280.9393258978222,465.908,429.2870470971342,-9551.937080525955,0.6370022504728602,169,95.682,-2772.6356000000005,-0.5313784710281011,-1.0423488290738574
7,Extension,172,-356.96999999999997,-355.39562878999163,527.24,455.3817070811876,-12083.451378859714,0.464619492083684,172,96.975,-3498.306,-0.5799775132286378,-1.069623778581256
7,Extension,175,-415.03000000000003,-433.68028255974207,346.47200000000004,449.3620108505189,-14745.12960703123,0.2909632439620114,175,98.268,-4067.294000000001,-0.5687663508173453,-1.1682001641558777
7,Extension,178,-508.096,-509.690627617907,546.608,413.02023346713594,-17329.48133900884,0.11650948581324605,178,99.561,-4979.3408,-0.5010829407335635,-1.3148681484403861
7,Extension,179,-580.8991379310345,-579.7608421023153,284.72258620689655,275.672599471061,-19711.86863147872,0.058263616737658334,179,99.992,-5692.811551724139,-0.24528487841743407,-1.7460527280713647
8,Extension,63,-71.52,-69.78272749851931,494.96,121.77613620289907,-2372.6127349496564,2.8356747064990513,63,50.0,-700.896,0.04133394388005232,-3.109682480112284
8,Extension,64,51.8625,50.28408309793666,765.3050000000001,210.58610828798334,1709.6588253298464,2.8604589015373656,64,50.427,508.2525,-0.12406693062182156,-2.568731711587523
8,Extension,66,-69.42,-97.27998031106517,-255.55,79.83897172405449,-3307.519330576216,2.9074060370477843,66,51.289,-680.316,0.11943827739210844,-3.351201162999935
8,Extension,67,49.102500000000006,17.177658532163825,-147.95,165.30403426894648,584.0403900935701,2.929554676967625,67,51.72,481.2045000000001,-0.03973299304517436,-2.8325468862784033
8,Extension,70,-28.71,-63.299554850434745,263.62,69.83814501858318,-2152.1848649147814,2.990620746659166,70,53.013,-281.358,0.13806395020779064,-3.3397419366082475
8,Extension,73,-162.036,-129.10530093957513,-333.56,35.07450448646624,-4389.580231945555,3.043489732759613,73,54.306,-1587.9528,0.20280821720713404,-3.6767687252614376
8,Extension,76,-337.43,-276.87093940404986,217.89,140.36172535149208,-9413.611939737695,3.0880167250529436,76,55.599,-3306.8140000000003,0.006719895185557601,-4.017896607275844
8,Extension,77,-197.475,-150.22559306758686,298.59000000000003,45.24666378192782,-5107.670164297953,3.1009835197314533,77,56.03,-1935.255,0.18386345229458784,-3.78573831456801
8,Extension,80,-186.654,-190.18436109283465,58.104,114.54602430703414,-6466.26827715638,3.1342020065730742,80,57.323,-1829.2092,0.05479940054269783,-3.823125713188028
8,Extension,83,-153.93200000000002,-184.26594935268886,271.152,138.64896915914042,-6265.0422779914215,3.1588298635703893,83,58.616,-1508.5336000000002,0.00990975512326886,-3.7831303950676554
8,Extension,86,-194.9975,-201.60749607366444,164.09,187.21355056101993,-6854.654866504591,3.1747995874792285,86,59.909,-1910.9755000000002,-0.08053756790924677,-3.7664740395912966
8,Extension,87,-72.26,-67.793701518266,-505.72,-101.35558135596371,-2304.9858516210443,3.178190547421616,87,60.34,-708.1480000000001,0.4568974256249077,-3.861129870941354
8,Extension,90,-177.706,-168.5438453163646,146.874,108.86382262018503,-5730.490740756397,3.1825521245000004,90,61.633,-1741.5188,0.06538200862189475,-3.809903310502464
8,Extension,93,-162.752,-164.16780984600467,26.361999999999988,95.80646171621004,-5581.70553476416,3.178190547421616,93,62.926,-1594.9696000000001,0.08970021142613555,-3.815269091639185
8,Extension,96,-154.472,-160.22739443929555,190.99,94.67361633500992,-5447.731410936049,3.165117770966065,96,64.219,-1513.8256000000001,0.09181003774773819,-3.791167767923635
8,Extension,100,-159.53799999999998,-155.55174294365716,41.426,106.83604574795399,-5288.759260084344,3.1342020065730742,100,65.943,-1563.4723999999999,0.06915856726826347,-3.722010690421259
8,Extension,103,-160.81,-148.76487893571402,129.11999999999998,138.20750558364648,-5058.005883814277,3.1009835197314533,103,67.236,-1575.938,0.010731942764285851,-3.6077364028136705
8,Extension,106,-140.58800000000002,-141.63276231680715,174.31199999999998,186.2795917667687,-4815.513918771443,3.05926545260897,106,68.529,-1377.7624000000003,-0.07879815061532092,-3.452707903719055
8,Extension,109,-119.58500000000001,-134.57185016961657,280.4325,243.2522663357782,-4575.442905766963,3.0091621515278195,109,69.822,-1171.9330000000002,-0.18490481831471878,-3.272955010642072
8,Extension,113,-132.928,-142.85889408140196,285.14,245.9433299026288,-4857.202398767666,2.9295546769676255,113,71.546,-1302.6944,-0.18991669093270352,-3.2159668311359084
8,Extension,116,-164.166,-156.0661902161315,238.872,246.658966544965,-5306.250467348471,2.8604589015373656,116,72.839,-1608.8268,-0.19124950214397823,-3.1895748174723066
8,Extension,119,-182.9,-171.91946199472935,193.68,236.70964143506134,-5845.261707820798,2.7835228070860523,119,74.132,-1792.42,-0.17271974658561678,-3.1840274250658704
8,Extension,123,-186.0,-187.6396247418948,207.66799999999998,229.1787983126206,-6379.747241224422,2.6691127977703313,123,75.856,-1822.8000000000002,-0.15869420408240809,-3.136058084481972
8,Extension,126,-197.308,-205.41413495512288,279.22200000000004,218.57905171805433,-6984.0805884741785,2.574738754204594,126,77.149,-1933.6184,-0.1389530948907527,-3.1206900070602215
8,Extension,129,-221.33,-227.6615093287541,196.908,195.07149915448952,-7740.491317177641,2.473307530681478,129,78.442,-2169.034,-0.09517231599705667,-3.1372181161012707
8,Extension,132,-298.59,-289.2477005488013,208.02666666666664,195.36345688678747,-9834.421818659244,2.365097143134263,132,79.735,-2926.182,-0.09571606196505905,-3.2338084207230176
8,Extension,133,-200.17999999999998,-197.53422748920403,160.055,123.53877559403321,-6716.163734632937,2.32757127684903,133,80.166,-1961.764,0.03805118080874173,-3.024253136922545
8,Extension,136,-279.09000000000003,-275.48050429883654,13.449999999999994,153.43628010130269,-9366.337146160444,2.21078647270599,136,81.459,-2735.0820000000003,-0.01763032966610073,-3.1116800564738862
8,Extension,139,-291.43,-293.08322261367323,330.332,162.76601855171884,-9964.82956886489,2.0879420565111464,139,82.752,-2856.014,-0.03500615878013513,-3.030151869083128
8,Extension,142,-322.01,-321.44705597784974,-148.84666666666666,67.67568811353807,-10929.199903246894,1.9593747362704785,142,84.045,-3155.6980000000003,0.1420913387405154,-3.173254470963406
8,Extension,143,-116.91,-111.71622497961575,123.74,195.3207480758274,-3798.3516493069355,1.915307680488568,143,84.476,-1145.718,-0.095636520506866,-2.1921622167391543
8,Extension,146,-306.748,-308.15433234631575,292.134,233.19726767765087,-10477.247299774737,1.7796605629461493,146,85.769,-3006.1304,-0.16617825493311916,-2.640949293412962
8,Extension,149,-314.45799999999997,-313.22853342737505,281.37399999999997,284.08094815839655,-10649.770136530753,1.6391355195033832,149,87.062,-3081.6884,-0.26094469896854944,-2.4225765169208233
8,Extension,152,-370.6925,-370.05517642169093,271.69,285.31059348676064,-12581.875998337493,1.494117719536572,152,88.355,-3632.7865,-0.26323480680062616,-2.464743471030253
8,Extension,153,-99.25,-94.16437171662628,494.96,349.6696127567362,-3201.5886383652933,1.4448484294489115,153,88.786,-972.6500000000001,-0.3830979012191049,-1.375719124429935
8,Extension,156,-308.82,-313.7472030227541,322.262,267.8469494005054,-10667.404902773638,1.2944605675328864,156,90.079,-3026.436,-0.2307102835287489,-2.1098653602158945
8,Extension,159,-313.238,-310.2160160237922,223.26999999999998,211.4726872395649,-10547.344544808935,1.1405246791781043,159,91.372,-3069.7324000000003,-0.12571810706590442,-2.0491477490797654
8,Extension,162,-313.93999999999994,-304.60618048755964,52.18599999999999,169.45394003531158,-10356.610136577026,0.9834626919545935,162,92.665,-3076.6119999999996,-0.04746183279978605,-1.9516373800394444
8,Extension,166,-305.62,-300.12391547563726,214.66199999999998,173.9769285467412,-10204.213126171668,0.7699290428037898,166,94.389,-2995.0760000000005,-0.05588550682634319,-1.714735015250961
8,Extension,169,-294.348,-304.9967318482886,158.70999999999998,223.26992150119014,-10369.888882841813,0.6072595736093334,169,95.682,-2884.6104000000005,-0.14768943323304778,-1.4765088614480713
8,Extension,172,-314.156,-328.5535525567235,302.356,284.96076147834094,-11170.8207869286,0.44292564813370927,172,96.975,-3078.7288000000003,-0.26258327501018797,-1.275825683767071
8,Extension,175,-359.982,-373.15809039083655,394.892,313.79001723645524,-12687.375073288442,0.277377694243935,175,98.268,-3527.8236000000006,-0.31627526479104207,-1.2053089129125498
8,Extension,179,-501.3073015873016,-500.0612970022548,138.8552380952381,139.16957833685515,-17002.084098076662,0.05554319318461412,179,99.992,-4912.811555555556,0.008940165658864796,-1.7318182602676853
9,Extension,64,753.14,742.8555004796938,259.854,-77.00446758316592,21542.80951391112,2.200807269358348,64,50.427,7380.772000000001,0.4115455871032533,-0.49972490037822037
9,Extension,67,749.1020000000001,660.6621024608924,-471.288,-60.592367644791594,19159.20097136588,2.253968838911799,67,51.72,7341.199600000002,0.380979473653532,-0.7560725065944266
9,Extension,70,543.142,529.297170617754,210.89600000000002,-53.8390462830406,15349.617947914867,2.3009524365492466,70,53.013,5322.7916000000005,0.3684019980300102,-1.1640711069323226
9,Extension,73,322.8775,376.4206264601111,-74.64750000000001,2.2166065695332478,10916.198167343224,2.3416292834953554,73,54.306,3164.1995,0.2640032037852999,-1.5351191260784676
9,Extension,74,345.67,437.0990641308822,-648.29,-336.17614702731714,12675.872859795583,2.3537669579451315,74,54.737,3387.5660000000003,0.894230373729614,-2.0049188300489416
9,Extension,77,224.926,287.66405917587804,114.59399999999998,-103.82473473033993,8342.257716100463,2.3858644040358254,77,56.03,2204.2748,0.46149600974572935,-2.0292643870536806
9,Extension,80,257.01599999999996,244.73461750343958,-450.3059999999999,-145.37654098922718,7097.3039075997485,2.4114223616344583,80,57.323,2518.7567999999997,0.5388826469779537,-2.25429724609969
9,Extension,83,266.76,241.94905255304747,66.174,-160.71842104072056,7016.522524038376,2.4303707781557646,83,58.616,2614.248,0.5674555686605408,-2.309740531955428
9,Extension,87,258.59000000000003,252.5194412604066,-303.96999999999997,-142.9160498245202,7323.0637965517935,2.4452666865488646,87,60.34,2534.1820000000007,0.534300195471756,-2.261419637076214
9,Extension,90,261.492,260.47891796801366,1.0759999999999992,-97.54084095623969,7553.888621072397,2.4486224384999997,90,61.633,2562.6216000000004,0.44979280231180174,-2.157631812925455
9,Extension,93,265.62,260.45376705899974,-103.296,-32.83824876806953,7553.159244710992,2.4452666865488646,93,62.926,2603.076,0.32928983311585885,-2.0338446191662323
9,Extension,96,253.584,252.2702503351774,112.97999999999999,40.583426679984335,7315.837259720143,2.435208628578303,96,64.219,2485.1232,0.19254832716350562,-1.9103183919806226
9,Extension,100,233.42600000000002,238.53593714594052,-67.78799999999998,107.08637603311573,6917.542177232276,2.4114223616344583,100,65.943,2287.5748000000003,0.06869234881207043,-1.801735551889248
9,Extension,103,223.38400000000001,222.53065719895648,407.26599999999996,138.90277765129798,6453.389058769738,2.3858644040358254,103,67.236,2189.1632000000004,0.00943705880805501,-1.7624401766576123
9,Extension,106,209.502,206.5960847058337,-20.444000000000006,115.50284387045795,5991.286456469178,2.3537669579451315,106,68.529,2053.1196000000004,0.05301740704787747,-1.8192398642319956
9,Extension,109,45.44,56.586006227542704,567.59,65.6556894435202,1640.9941805987385,2.315218000231045,109,69.822,445.312,0.1458534111595168,-2.300144853530764
9,Extension,110,224.0375,226.63244445585994,2.0174999999999983,46.50202154155039,6572.340889219939,2.300952436549246,110,70.253,2195.5675,0.18152545728817843,-1.837951417821849
9,Extension,113,178.5,182.1564934309502,-55.952,-22.36756114462132,5282.538309497555,2.2539688389117996,113,71.546,1749.3000000000002,0.30978908507041325,-2.045717874260775
9,Extension,116,177.274,175.00760880619575,-49.496,-68.49105021273337,5075.220655379677,2.2008072693583483,116,72.839,1737.2852,0.39569008523776533,-2.0987882218609784
9,Extension,119,172.37,169.3585001910139,-195.294,-63.00072240881461,4911.396505539403,2.141613440055823,119,74.132,1689.226,0.385464825632908,-2.0454347941483744
9,Extension,123,165.94400000000002,163.9762657632274,67.25,-8.430516426932838,4755.311707133595,2.053587571180704,123,75.856,1626.2512000000004,0.2838325474186628,-1.8710833371366817
9,Extension,126,154.816,159.42996086709095,47.882000000000005,61.52722107851523,4623.468865145638,1.9809771655543245,126,77.149,1517.1968000000002,0.15354232561239983,-1.6811120759324034
9,Extension,129,153.69400000000002,156.60867726239314,168.394,109.67801929417979,4541.6516406094015,1.9029370392131948,129,78.442,1506.2012000000002,0.06386563789534808,-1.5214187908263204
9,Extension,133,153.832,154.4421590969781,177.54000000000002,124.2199894708754,4478.822613812365,1.7908090842647344,133,80.166,1507.5536,0.036782479014256714,-1.3883690998315767
9,Extension,136,153.86399999999998,149.68715854731758,20.982,125.82690040153116,4340.92759787221,1.7009560729977458,136,81.459,1507.8672,0.033789746701240714,-1.3090462380043728
9,Extension,139,144.63,139.24586956046485,135.57599999999996,142.88642992464275,4038.1302172534806,1.606440859366678,139,82.752,1417.374,0.0020178517724830924,-1.2124534091489132
9,Extension,142,34.37,26.80462074872734,161.4,152.6593532300263,777.3340017130929,1.5075225030024209,142,84.045,336.826,-0.016183370716378265,-1.4151087064368608
9,Extension,143,150.8125,147.17199159070543,183.5925,184.13160761055428,4267.9877561304575,1.4736177695165023,143,84.476,1477.9625,-0.07479771632272075,-0.9802734265803712
9,Extension,146,95.96,105.0669549218067,256.62600000000003,209.05032564612134,3046.9416927323946,1.3692522908884353,146,85.769,940.408,-0.12120666858091689,-0.9492427109943123
9,Extension,149,84.274,89.67642787101065,191.528,217.47019410575098,2600.616408259309,1.2611337869066024,149,87.062,825.8852,-0.13688794370933666,-0.8692124909508947
9,Extension,152,48.21666666666667,45.475866245755505,177.54,189.33359297035426,1318.8001211269095,1.1495586028751936,152,88.355,472.52333333333337,-0.08448596312041756,-0.9357425260302996
9,Extension,153,131.715,127.04975202948064,399.465,217.44784177902304,3684.4428088549384,1.1116513245280824,153,88.786,1290.807,-0.13684631443842088,-0.6134845947765637
9,Extension,156,69.828,68.24391032424057,123.74000000000001,172.70517176759608,1979.0733994029767,0.9959444707955699,156,90.079,684.3144000000001,-0.05351697006762468,-0.7483466967353268
9,Extension,159,60.1925,58.49568076419082,119.0325,173.25577777496605,1696.374742161534,0.877507802495858,159,91.372,589.8865000000001,-0.05454242602698167,-0.6566078406994599
9,Extension,162,49.839999999999996,49.72382914249514,217.352,149.23185428644692,1441.991045132359,0.7566659463043244,162,92.665,488.432,-0.00979995104725423,-0.6054549786298598
9,Extension,165,-16.2,-15.210668032035809,118.36,251.71319801995435,-441.10937292903844,0.6337501213491757,165,93.958,-158.76,-0.20066257013928435,-0.4763456040807822
9,Extension,166,50.9775,53.151062454420696,92.80499999999999,137.59272331132456,1541.3808111782,0.5923753819298008,166,94.389,499.57950000000005,0.011876921453986111,-0.4530944801405943
9,Extension,169,30.410000000000004,29.496579352410038,145.798,179.02322760612714,855.4008012198913,0.46721918754665037,169,95.682,298.0180000000001,-0.06528380138521067,-0.31804922242099004
9,Extension,172,21.089999999999996,19.96625618060429,269.0,183.39603195953265,579.0214292375243,0.3407823778464421,172,96.975,206.682,-0.07342777043618559,-0.2105720016972626
9,Extension,175,9.76,11.141511397468362,150.64000000000001,149.35068462092187,323.1038305265825,0.2134115073360494,175,98.268,95.64800000000001,-0.010021262244387319,-0.17170458289206358
9,Extension,179,7.27,7.163292230358735,187.6275,83.63087664995389,207.7354746804033,0.04273435400815424,179,99.992,71.246,0.11237618316950412,-0.13473864599063953
9,Extension,180,-17.38140350877193,-17.64407928175825,-40.255614035087724,-40.363303015561,-511.67829917098925,0.0,180,100.423,-170.3377543859649,0.343304594341284,-0.3934830949055576
10,Extension,63,233.6875,226.21054747870284,432.41749999999996,166.67468863068322,7012.5269718397885,2.332203296803567,63,50.0,2290.1375000000003,-0.042285717978517046,-1.6022235937888418
10,Extension,64,412.28,400.88678388257176,462.68,193.09239891875797,12427.490300359725,2.3525870810382337,64,50.427,4040.344,-0.09148641336662627,-1.0423801746207249
10,Extension,66,157.935,109.11817734699459,-60.525000000000006,132.73375783383915,3382.663497756832,2.3911987962543493,66,51.289,1547.7630000000001,0.020926323455605245,-2.0803991455853077
10,Extension,67,340.4666666666667,287.8229849607828,50.21333333333333,169.07462561092356,8922.512533784267,2.4094149657333026,67,51.72,3336.5733333333337,-0.04675539256529476,-1.487659986637533
10,Extension,70,178.384,152.05840356340448,213.048,96.03012206227004,4713.810510465539,2.459638811483677,70,53.013,1748.1632,0.08928366341963156,-2.086655570595469
10,Extension,73,13.558000000000003,99.40949944156513,-133.424,33.654481359459034,3081.6944826885187,2.503120958219173,73,54.306,132.86840000000004,0.2054528871862537,-2.4063628495726137
10,Extension,77,41.044,88.16720685584559,126.968,-6.218693649823689,2733.1834125312134,2.550406776727951,77,56.03,402.2312,0.2797132192285072,-2.562086261420201
10,Extension,80,162.51999999999998,114.46278814988186,-216.276,-20.540605474532697,3548.3464326463377,2.577727352092007,80,57.323,1592.696,0.3063865385048169,-2.536139970731048
10,Extension,83,174.69400000000002,148.70718278233363,212.51,-26.23793000077926,4609.922666252342,2.5979825559596104,83,58.616,1712.0012000000004,0.3169973115614658,-2.4629008806174313
10,Extension,86,125.94,144.43393158555824,-314.73,-81.832000932688,4477.451879152305,2.611116870224881,86,59.909,1234.212,0.42053644949123975,-2.5925652794209575
10,Extension,87,172.4,174.98207279323393,-172.83249999999998,-31.001092344127027,5424.444256590252,2.613905768379821,87,60.34,1689.5200000000002,0.32586828853046357,-2.407817787451169
10,Extension,90,175.238,171.89143862988297,145.798,-59.724693475574256,5328.634597526371,2.6174929514999996,90,61.633,1717.3324,0.3793635057278385,-2.4742959058188903
10,Extension,93,168.48399999999998,163.8271703199201,-331.408,-53.1967799840243,5078.642279917523,2.613905768379821,93,62.926,1651.1432,0.3672058327230489,-2.4830669216207237
10,Extension,96,141.436,152.78405124677684,142.57,-2.070263688256645,4736.305588650082,2.6031540512388753,96,64.219,1386.0728000000001,0.27198712803240155,-2.410668261350577
10,Extension,100,137.116,145.63012722523177,5.917999999999995,79.3282904994016,4514.5339439821855,2.577727352092007,100,65.943,1343.7368000000001,0.12038937690454102,-2.255392180344464
10,Extension,103,145.714,143.94884994839967,231.34,159.08945079759243,4462.41434840039,2.550406776727951,103,67.236,1427.9972,-0.0281588700419369,-2.0846345444191017
10,Extension,106,152.404,144.1660715280886,168.394,212.3747475355715,4469.148217370746,2.5160957136654853,106,68.529,1493.5592000000001,-0.12739811617197605,-1.9504238682568116
10,Extension,109,113.0225,112.97947450103572,400.13750000000005,280.0946483327705,3502.3637095321074,2.474888207143531,109,69.822,1107.6205,-0.2535205610963571,-1.8779030909550702
10,Extension,110,266.51,261.3520873390526,94.15,24.96824013628902,8101.914707510631,2.459638811483677,110,70.253,2611.7980000000002,0.22163025849620197,-1.88674264120385
10,Extension,113,136.022,139.09835777340268,161.938,221.41606246033263,4312.049090975483,2.4094149657333026,113,71.546,1333.0156,-0.1442367814715173,-1.8423106166998027
10,Extension,116,133.538,135.026216583333,152.254,218.5952089316541,4185.812714083322,2.352587081038234,116,72.839,1308.6724000000002,-0.1389831863004916,-1.8031158869878094
10,Extension,119,130.8,131.13910253008802,259.316,236.07201240654726,4065.312178432729,2.2893109186803624,119,74.132,1281.8400000000001,-0.17153221779298333,-1.7191077590672208
10,Extension,123,128.3,126.78954383915864,234.03000000000003,258.47220617127476,3930.475859013918,2.195214300227649,123,75.856,1257.3400000000001,-0.2132506369154189,-1.5965156475786446
10,Extension,126,121.84,121.04515511510162,376.062,259.21289785969947,3752.399808568151,2.11759628042014,126,77.149,1194.0320000000002,-0.21463011097813278,-1.5349814489317168
10,Extension,129,113.556,113.60373003314812,165.704,230.74112324346612,3521.715631027592,2.0341740764003116,129,78.442,1112.8488,-0.16160389883572207,-1.5272078472389958
10,Extension,132,44.13,45.51961021838744,164.09,142.4713431097778,1411.1079167700107,1.9451763426307767,132,79.735,432.47400000000005,0.0027909149833023617,-1.8095848413329596
10,Extension,133,120.35999999999999,119.71046014437158,205.785,202.7051722402187,3711.024264475519,1.9143131590416125,133,80.166,1179.528,-0.1093893703930583,-1.440996622984665
10,Extension,136,95.82,95.63245836712122,150.102,161.20219299961204,2964.6062093807577,1.8182633883769008,136,81.459,939.036,-0.032093669249803614,-1.4954411605947566
10,Extension,139,87.2,86.8766652646065,134.5,153.4279999289294,2693.1766232028012,1.7172298841505866,139,82.752,854.5600000000001,-0.01761490856282355,-1.4355045669071123
10,Extension,142,42.495000000000005,38.736808789769476,190.99,164.71782718507473,1200.8410724828536,1.6114895721750016,142,84.045,416.4510000000001,-0.038641233166917754,-1.4550860564746835
10,Extension,143,104.94666666666667,107.22775713969413,115.67,165.1124538233441,3324.0604713305183,1.5752465812072953,143,84.476,1028.4773333333335,-0.03937619107242141,-1.2098914097744053
10,Extension,146,74.95400000000001,75.89363605454939,242.638,182.1250272757258,2352.7027176910315,1.4636834833634997,146,85.769,734.5492000000002,-0.07106063438983906,-1.1619015249728228
10,Extension,149,73.35999999999999,76.17188344521927,143.64600000000002,190.81905441144102,2361.3283868017975,1.3481085308311955,149,87.062,718.9279999999999,-0.08725250628697967,-1.0292888113527616
10,Extension,152,77.24600000000001,80.47681024922657,242.638,186.04418910148848,2494.7811177260237,1.2288385065217586,152,88.355,757.0108000000001,-0.07835973355715409,-0.9058243173694082
10,Extension,156,89.08,86.53801472120449,159.786,173.11378015602583,2682.678456357339,1.0646302963676781,156,90.079,872.984,-0.054277967770791746,-0.7472714384082889
10,Extension,159,90.24000000000001,90.61703501610141,137.19,166.05016076387406,2809.1280854991437,0.938025581978331,159,91.372,884.3520000000002,-0.04112258896388277,-0.6214216301117951
10,Extension,162,89.816,88.9027448951516,175.92600000000002,177.6661423342576,2755.9850917496997,0.8088498046701398,162,92.665,880.1968,-0.06275634770550687,-0.47582364152483714
10,Extension,165,39.88,72.57367836175027,341.63,308.84161708442326,2249.784029214258,0.6774570262698085,165,93.958,390.82400000000007,-0.307059298460739,-0.14976927950019125
10,Extension,166,117.48,103.70270828336349,144.36333333333334,175.81615941475013,3214.7839567842675,0.6332288565456491,166,94.389,1151.304,-0.05931091488398871,-0.25865532675132874
10,Extension,169,74.875,74.61345272563739,201.0775,261.45041899160594,2313.017034494759,0.499441200480902,169,95.682,733.7750000000001,-0.2187973001264324,-0.05381441245433044
10,Extension,171,15.43,8.119760579501087,199.06,203.53586330894632,251.7125779645337,0.4094661096144774,171,96.544,151.214,-0.11093646049997569,-0.2738450772733822
10,Extension,172,47.0375,45.00458651808454,373.91,293.01739365564356,1395.1421820606206,0.3642846108013691,172,96.975,460.96750000000003,-0.27758805404996867,0.05012015578691373
10,Extension,175,8.028,5.586678796216131,327.104,249.37320158656007,173.1870426827001,0.22812954232474242,175,98.268,78.6744,-0.19630452962505157,-0.014841165362294406
10,Extension,179,-73.57451612903226,-73.70750921223498,37.44306451612903,23.631595846604515,-2284.9327855792844,0.04568155083630281,179,99.992,-721.0302580645163,0.2241196426185159,-0.4938765573236368
11,Extension,64,609.6479999999999,603.2966545390774,385.20799999999997,-58.11608680593488,22321.976217945863,3.265315242999988,64,50.427,5974.550399999999,0.37636761524796086,-1.452644749610873
11,Extension,67,605.506,534.6017197634678,-434.704,-78.70813125802347,19780.263631248312,3.3441905201864808,67,51.72,5933.9588,0.4147185130153181,-1.8191277851203904
11,Extension,70,456.45,416.54617521637374,51.11,-95.49818969153645,15412.208483005827,3.413899603608976,70,53.013,4473.21,0.44598854139884264,-2.348466782573268
11,Extension,73,227.32200000000003,282.5628840143851,-354.54200000000003,-72.36560296628377,10454.826708532248,3.474251425515231,73,54.306,2227.7556000000004,0.4029061038750295,-2.8518892529293933
11,Extension,77,118.08800000000001,182.52952674250807,307.736,-33.100668278966076,6753.592489472799,3.5398826215712362,77,56.03,1157.2624,0.3297785667070265,-3.207360001980271
11,Extension,80,143.01399999999998,142.2024514750306,-167.856,-18.26722887290746,5261.490704576133,3.5778027019384253,80,57.323,1401.5372,0.3021525716523032,-3.363979288843587
11,Extension,83,169.46800000000002,150.56685212265103,62.408,-30.832549690198668,5570.973528538088,3.6059162737896187,83,58.616,1660.7864000000002,0.3255543924476688,-3.3851447837478177
11,Extension,87,186.848,181.30843033183993,-251.246,-49.82466405025119,6708.411922278076,3.628017180766586,87,60.34,1831.1104000000003,0.3609255591088041,-3.3310722537265893
11,Extension,90,221.17200000000003,213.63355200816682,226.498,-68.3522698000464,7904.441424302172,3.6329960756249995,90,61.633,2167.4856000000004,0.3954316187493381,-3.2532667795725354
11,Extension,93,243.19,236.61484620232764,-388.974,-86.7985381578491,8754.749309486122,3.628017180766586,93,62.926,2383.262,0.4297861945480308,-3.1992557412291607
11,Extension,96,158.35333333333332,165.83868928331646,302.1766666666667,19.496018886634204,6136.03150348271,3.6130941429960735,96,64.219,1551.8626666666667,0.2318217962133122,-3.2431767981147646
11,Extension,97,371.44500000000005,368.001345790104,10.76,-271.1502666618047,13616.049794233848,3.605916273789618,97,64.65,3640.161000000001,0.7731253083276582,-3.0437632179769554
